cds_code,website,email,domain,school_name,county,district
36678760136952,https://www.ehschool.org,a.lucero@realjourney.org,www.ehschool.org,Entrepreneur High,San Bernardino,San Bernardino City Unified
36678760122317,https://www.fortuneschool.us,bbensen@fortuneschool.us,www.fortuneschool.us,Hardy Brown College Prep,San Bernardino,San Bernardino City Unified
36678763630993,http://palcharteracademy.org,info@palcenter.org,palcharteracademy.org,Provisional Accelerated Learning Academy,San Bernardino,San Bernardino City Unified
36678760109850,https://www.psasb.us,jstickel@psasb.us,www.psasb.us,Public Safety Academy,San Bernardino,San Bernardino City Unified
36678760137935,http://savantprepacademy.com/,info@savantprepacademy.com,savantprepacademy.com,Savant Preparatory Academy of Business,San Bernardino,San Bernardino City Unified
36678760117192,https://www.soarcharteracademy.org,tmartinez@soarcharteracademy.org,www.soarcharteracademy.org,SOAR Charter Academy,San Bernardino,San Bernardino City Unified
36678760126714,https://www.woodwardleadershipacademy.com,admin@woodwardleadershipacademy.com,www.woodwardleadershipacademy.com,Woodward Leadership Academy,San Bernardino,San Bernardino City Unified
36103636111918,https://www.dtpacademy.com,debbie.tarver@dtpacademy.com,www.dtpacademy.com,Desert Trails Preparatory Academy,San Bernardino,San Bernardino County Office of Education
36103633630761,https://www.excelsior.com,derekk@excelsior.com,www.excelsior.com,Excelsior Charter,San Bernardino,San Bernardino County Office of Education
36103630115808,http://nsla.lewiscenter.org,nsla@lcer.org,nsla.lewiscenter.org,Norton Science and Language Academy,San Bernardino,San Bernardino County Office of Education
36103630139147,https://www.sycamorechino.org/,enrollment@sycamoreacademycharter.org,www.sycamorechino.org,Sycamore Academy of Science and Cultural Arts - Chino Valley,San Bernardino,San Bernardino County Office of Education
36679186118350,https://www.vesd.net,mvm@vesd.net,www.vesd.net,Mountain View Montessori Charter,San Bernardino,Victor Elementary
36679590124032,http://ceca.yucaipaschools.com,joe_mead@ycjusd.us,ceca.yucaipaschools.com,Competitive Edge Charter Academy (CECA),San Bernardino,Yucaipa-Calimesa Joint Unified
36679590114256,https://www.inlandleaders.com,ilcs@inlandleaders.com,www.inlandleaders.com,Inland Leaders Charter,San Bernardino,Yucaipa-Calimesa Joint Unified
37768516113468,https://www.bonsallusd.com,tina.calabrese@bonsallusd.com,www.bonsallusd.com,Vivian Banks Charter,San Diego,Bonsall Unified
37679830134890,https://www.innovationsandiego.org,principal@innovationsandiego.org,www.innovationsandiego.org,San Diego Workforce Innovation High,San Diego,Borrego Springs Unified
37679910140558,http://cajonvalley.net,wintern@cajonvalley.net,cajonvalley.net,Bostonia Global,San Diego,Cajon Valley Union
37679910139394,https://www.kidinnu.com,cbarkas@kidinnu.com,www.kidinnu.com,Kidinnu Academy,San Diego,Cajon Valley Union
37680236116859,https://www.cvesd.org/arroyovista,marymargaret.landers@cvesd.org,www.cvesd.org,Arroyo Vista Charter,San Diego,Chula Vista Elementary
37680236115778,http://schools.cvesd.org/schools/cvlcc/,edward.caballero@cvesd.org,schools.cvesd.org,Chula Vista Learning Community Charter,San Diego,Chula Vista Elementary
37680236111322,http://discovery.cvesd.org/,discoverycharterschool@cvesd.org,discovery.cvesd.org,Discovery Charter,San Diego,Chula Vista Elementary
37680236037956,http://feaster.cvesd.org/,rosario.villareal@cvesd.org,feaster.cvesd.org,Feaster (Mae L.) Charter,San Diego,Chula Vista Elementary
37680230138073,https://www.learningchoice.org,dgooding@learningchoice.org,www.learningchoice.org,Learning Choice Academy - Chula Vista,San Diego,Chula Vista Elementary
37680230119594,https://www.davincicharter.org,info@davincicharter.org,www.davincicharter.org,Leonardo da Vinci Health Sciences Charter,San Diego,Chula Vista Elementary
37680236037980,https://www.muellercharterschool.org,maureen.deluca@cvesd.org,www.muellercharterschool.org,Mueller Charter (Robert L.),San Diego,Chula Vista Elementary
37680490132506,https://www.cabrillopointacademy.org,jenna.lorge@cabrillopointacademy.org,www.cabrillopointacademy.org,Cabrillo Point Academy,San Diego,Dehesa Elementary
37680490129221,http://methodschools.org/,jessica@methodschools.org,methodschools.org,MethodSchools,San Diego,Dehesa Elementary
37680490136416,https://www.pacificcoastacademy.org,records@pacificcoastacademy.org,www.pacificcoastacademy.org,Pacific Coast Academy,San Diego,Dehesa Elementary
37680986116776,https://www.classicalacademy.com,kmolina@classicalacademy.com,www.classicalacademy.com,Classical Academy,San Diego,Escondido Union
37681060137034,https://www.audeo3.com,info@audeo3.com,www.audeo3.com,Altus Schools North County,San Diego,Escondido Union High
37681063731023,https://www.echs.org,sroner@amhcs.org,www.echs.org,Escondido Charter High,San Diego,Escondido Union High
37681300136077,https://www.grossmontsecondarycharter.com,info@grossmontsecondarycharter.com,www.grossmontsecondarycharter.com,Altus Schools East County,San Diego,Grossmont Union High
37681303732732,https://www.helixcharter.net,kosborn@helixcharter.net,www.helixcharter.net,Helix High,San Diego,Grossmont Union High
37681303731262,https://www.schscougars.org/,sparr@schscougars.org,www.schscougars.org,Steele Canyon High,San Diego,Grossmont Union High
37681556117303,https://www.gsdacademy.com,gsda@jdusd.k12.ca.us,www.gsdacademy.com,Greater San Diego Academy,San Diego,Jamul-Dulzura Union Elementary
37681630139402,https://www.bestacademycs.com,info@bestacademycs.com,www.bestacademycs.com,Brookfield Engineering Science Technology Academy,San Diego,Julian Union Elementary
37681630138628,http://cedarcove.jcs-inc.org/,jcauzza@jcs-inc.org,cedarcove.jcs-inc.org,JCS - Cedar Cove,San Diego,Julian Union Elementary
37681630138156,http://mountainoaks.jcs-inc.org,admissions@jcs-inc.org,mountainoaks.jcs-inc.org,JCS - Mountain Oaks,San Diego,Julian Union Elementary
37681633731239,http://julian.jcs-inc.org/,jcauzza@jcs-inc.org,julian.jcs-inc.org,Julian Charter,San Diego,Julian Union Elementary
37681970136408,https://www.sparrowschool.org,michelle.daugusta@sparrowschool.org,www.sparrowschool.org,Sparrow Academy,San Diego,La Mesa-Spring Valley
37681896120901,https://www.baronacharterschool.org,jcushman@mybics.org,www.baronacharterschool.org,Barona Charter,San Diego,Lakeside Union
37681893731072,https://www.rivervalleyhigh.org,brooke.faigin@rivervalleyhigh.org,www.rivervalleyhigh.org,River Valley Charter,San Diego,Lakeside Union
37682130138636,http://pinevalley.jcs-inc.org,jcauzza@jcs-inc.org,pinevalley.jcs-inc.org,JCS - Pine Valley,San Diego,Mountain Empire Unified
37682130129668,https://www.myacademy.org,bdobson@myacademy.org,www.myacademy.org,Motivated Youth Academy,San Diego,Mountain Empire Unified
37735690136267,http://classicalacademy.com/,mcashin@classicalacademy.com,classicalacademy.com,Coastal Academy Charter,San Diego,Oceanside Unified
37735693731221,https://www.pacificview.org,jchang@pacificview.org,www.pacificview.org,Pacific View Charter,San Diego,Oceanside Unified
37103710136473,https://www.altussouthbay.com,info@altussouthbay.com,www.altussouthbay.com,Altus Schools South Bay,San Diego,San Diego County Office of Education
37103710134577,https://www.audeo2.com,info@audeo2.com,www.audeo2.com,Audeo Charter II,San Diego,San Diego County Office of Education
37103710137695,https://www.cmcharter.org,tnovacek@myelement.org,www.cmcharter.org,Community Montessori,San Diego,San Diego County Office of Education
37103710137752,https://www.dimensions.org,tnovacek@myelement.org,www.dimensions.org,Dimensions Collaborative,San Diego,San Diego County Office of Education
37103710138594,https://www.dlinorthcounty.org/,mwirth@dlinorthcounty.org,www.dlinorthcounty.org,Dual Language Immersion North County,San Diego,San Diego County Office of Education
37103710123059,https://www.hightechhigh.org,jasiong@hightechhigh.org,www.hightechhigh.org,High Tech Elementary Chula Vista,San Diego,San Diego County Office of Education
37103710124321,https://www.hgcschool.org,kshaw@hgcschool.org,www.hgcschool.org,Howard Gardner Community Charter,San Diego,San Diego County Office of Education
37103710108548,https://www.iftincharter.net,info@iftincharter.net,www.iftincharter.net,Iftin Charter,San Diego,San Diego County Office of Education
37103710138792,https://www.jcs-inc.org,jcauzza@jcs-inc.org,www.jcs-inc.org,JCS - Manzanita,San Diego,San Diego County Office of Education
37103716119119,https://www.lfcsinc.org,debbie.beyer@lfcsinc.org,www.lfcsinc.org,Literacy First Charter,San Diego,San Diego County Office of Education
37683380111898,https://www.aeacs.org/,support@aeacs.org,www.aeacs.org,Albert Einstein Academies,San Diego,San Diego Unified
37683383731395,https://www.audeocharterschool.net/,info@audeocharterschool.net,www.audeocharterschool.net,Altus Schools Audeo,San Diego,San Diego Unified
37683383730959,http://charterschool-sandiego.net/,info@charterschool-sandiego.net,charterschool-sandiego.net,Altus Schools Charter School of San Diego,San Diego,San Diego Unified
37683380136663,https://www.americasfinestcharterschool.org/,tbagby@americasfinestcharterschool.org,www.americasfinestcharterschool.org,America's Finest Charter,San Diego,San Diego Unified
37683380124347,https://www.cityheightsprep.org/,info@cityheightsprep.org,www.cityheightsprep.org,City Heights Preparatory Charter,San Diego,San Diego Unified
37683386039457,https://www.darnallcharter.org/,contact@darnallcharter.org,www.darnallcharter.org,Darnall Charter,San Diego,San Diego Unified
37683380127647,https://www.e3civichigh.com/,cayala@e3civichigh.com,www.e3civichigh.com,e3 Civic High,San Diego,San Diego Unified
37683380129395,https://www.elevateschool.com/,relliott@elevateschool.com,www.elevateschool.com,Elevate,San Diego,San Diego Unified
37683380129387,http://empowercharter.org/,dbrown@empowercharter.org,empowercharter.org,Empower Language Academy,San Diego,San Diego Unified
37683380119610,https://www.gomperscharter.org,jleverson@gomperscharter.org,www.gomperscharter.org,Gompers Preparatory Academy,San Diego,San Diego Unified
37683386040018,https://www.tubmancharter.org,lvivar@tubmancharter.org,www.tubmancharter.org,Harriet Tubman Village Charter,San Diego,San Diego Unified
37683380114462,http://hshmc.org,dsmith@hshmc.org,hshmc.org,Health Sciences High and Middle College,San Diego,San Diego Unified
37683386117279,https://www.hdla.org/,principal@hdla.org,www.hdla.org,Holly Drive Leadership Academy,San Diego,San Diego Unified
37683380131979,https://www.ingenuitycharter.org,info@ingenuitycharter.org,www.ingenuitycharter.org,Ingenuity Charter,San Diego,San Diego Unified
37683380118083,http://innovationsacademy.org/,info@innovationsacademy.org,innovationsacademy.org,Innovations Academy,San Diego,San Diego Unified
37683380126730,http://kavodcharter.org,director@kavodcharter.org,kavodcharter.org,Kavod Charter,San Diego,San Diego Unified
37683386039812,https://www.mykla.org/,jchristman@mykla.org,www.mykla.org,Keiller Leadership Academy,San Diego,San Diego Unified
37683386119598,http://kingchavez.org/,info@kingchavez.org,kingchavez.org,King-Chavez Academy of Excellence,San Diego,San Diego Unified
37683380109157,https://www.msasd.magnoliapublicschools.org/,sandiego@magnoliapublicschools.org,www.msasd.magnoliapublicschools.org,Magnolia Science Academy San Diego,San Diego,San Diego Unified
37683386113211,https://www.mcgillschoolofsuccess.org/,office@mcgillschoolofsuccess.org,www.mcgillschoolofsuccess.org,McGill School of Success,San Diego,San Diego Unified
37683386115570,https://www.museumschool.org/,office@museumschool.org,www.museumschool.org,Museum,San Diego,San Diego Unified
37683380123778,https://www.oldtownacademy.org/,info@oldtownacademy.org,www.oldtownacademy.org,Old Town Academy K-8 Charter,San Diego,San Diego Unified
37683383731189,http://preuss.ucsd.edu/,preussoffice@ucsd.edu,preuss.ucsd.edu,Preuss School UCSD,San Diego,San Diego Unified
37683386119168,http://lv.sdccs.org/,sarah@sdccs.org,lv.sdccs.org,San Diego Cooperative Charter,San Diego,San Diego Unified
37683380121681,https://www.sdgva.org/,christine.kane@sdgva.net,www.sdgva.org,San Diego Global Vision Academy,San Diego,San Diego Unified
37683380122788,http://sethigh.org,info@sethigh.org,sethigh.org,School for Entrepreneurship and Technology,San Diego,San Diego Unified
37683386061964,http://ofarrellschool.org,cindy.wagner@ofarrellschool.org,ofarrellschool.org,The O'Farrell Charter,San Diego,San Diego Unified
37683380135913,https://www.urbansd.com,info@urbansd.com,www.urbansd.com,Urban Discovery Academy Charter,San Diego,San Diego Unified
37737910138222,https://www.pivotsandiego.com,pivot@pivotcharter.org,www.pivotsandiego.com,Pivot Charter School - San Diego II,San Diego,San Marcos Unified
37771720138099,https://www.baypointprep.org,schaar@baypointprep.org,www.baypointprep.org,Baypoint Preparatory Academy - San Diego,San Diego,SBE - Baypoint Preparatory Academy San Diego
37771640137356,https://www.mycpms.net,ccallaway@mycpms.net,www.mycpms.net,College Preparatory Middle,San Diego,SBE - College Preparatory Middle
37683956040505,https://www.sbusd.org,pvargas2@sbusd.org,www.sbusd.org,Imperial Beach Charter,San Diego,South Bay Union
37684030125401,http://ca.insightschools.net,info@caliva.org,ca.insightschools.net,Insight @ San Diego,San Diego,Spencer Valley Elementary
37684110126086,https://www.hawkingschools.org,lchavez@hawkingcharter.org,www.hawkingschools.org,Hawking S.T.E.A.M. Charter,San Diego,Sweetwater Union High
37684113731304,https://www.maacproject.org,tramirez@maacproject.org,www.maacproject.org,MAAC Community Charter,San Diego,Sweetwater Union High
37684520128223,https://www.bellamentecharter.org,info@bellamentecharter.org,www.bellamentecharter.org,Bella Mente Montessori Academy,San Diego,Vista Unified
37684520124917,https://www.guajome.net,humphreyke@guajome.net,www.guajome.net,Guajome Learning Centers,San Diego,Vista Unified
37684520114264,https://www.tradetechhigh.org,dquinn@newhavenyfs.org,www.tradetechhigh.org,North County Trade Tech High,San Diego,Vista Unified
37754166119275,https://www.alltribescharter.net,ataics@aol.com,www.alltribescharter.net,All Tribes Charter,San Diego,Warner Unified
37754160139451,https://www.pathwaysadulteducation.org,jluedtke@pathwaysacademy.education,www.pathwaysadulteducation.org,Pathways Academy Charter School - Adult Education,San Diego,Warner Unified
37754160138651,http://sdma.elev8schools.org/,principal@sdmissionacademy.org,sdma.elev8schools.org,San Diego Mission Academy,San Diego,Warner Unified
38684780107300,https://www.es-cal.org,info@cityartsandleadership.org,www.es-cal.org,City Arts & Leadership Academy,San Francisco,San Francisco Unified
38684786112601,https://www.creativeartscharter.org,info@creativeartscharter.org,www.creativeartscharter.org,Creative Arts Charter,San Francisco,San Francisco Unified
38684780101774,https://www.fivekeyscharter.org,steveg@fivekeys.org,www.fivekeyscharter.org,Five Keys Charter (SF Sheriff's),San Francisco,San Francisco Unified
38684783830437,https://www.gatewayhigh.org,chero@gatewaypublicschools.org,www.gatewayhigh.org,Gateway High,San Francisco,San Francisco Unified
38684780123265,https://www.gatewaymiddle.org,chero@gatewaypublicschools.org,www.gatewaymiddle.org,Gateway Middle,San Francisco,San Francisco Unified
38684780101337,http://sfbay.kippnorcal.org/,opsadmin@kippnorcal.org,sfbay.kippnorcal.org,KIPP Bayview Academy,San Francisco,San Francisco Unified
38684780127530,http://sfcollegeprep.kippnorcal.org/,opsadmin@kippnorcal.org,sfcollegeprep.kippnorcal.org,KIPP San Francisco College Preparatory,San Francisco,San Francisco Unified
38684783830429,https://www.llasf.org,connect@lifelearningacademysf.org,www.llasf.org,Life Learning Academy Charter,San Francisco,San Francisco Unified
38684780123505,https://www.missionpreparatory.org,info@missionpreparatory.org,www.missionpreparatory.org,Mission Preparatory,San Francisco,San Francisco Unified
38684786040935,https://www.teca-sf.org,aallen@teca-sf.org,www.teca-sf.org,Thomas Edison Charter Academy,San Francisco,San Francisco Unified
38771310137307,http://bayviewelementary.kippnorcal.org/,opsadmin@kippnorcal.org,bayviewelementary.kippnorcal.org,KIPP Bayview Elementary,San Francisco,SBE - KIPP Bayview Elementary
38769270132183,https://www.newschoolsf.org,operations@newschoolsf.org,www.newschoolsf.org,The New School of San Francisco,San Francisco,SBE - The New School of San Francisco
39773880140392,http://bes.bantasd.org/,rpearlman@bantasd.org,bes.bantasd.org,Banta Charter,San Joaquin,Banta Unified
39773880141234,https://www.riacademies.net/epicacademy-k-8thgradeschool_home.aspx,epic@riacademies.net,www.riacademies.net,EPIC Academy,San Joaquin,Banta Unified
39685020126011,https://www.escalonusd.org/,rchavez@escalonusd.org,www.escalonusd.org,Escalon Charter Academy,San Joaquin,Escalon Unified
39685690132415,https://www.lusd.net,kdextraze@lusd.net,www.lusd.net,John McCandless Charter,San Joaquin,Lincoln Unified
39685856117675,https://www.lodiusd.net,alestrada@lodiusd.net,www.lodiusd.net,Joe Serna Jr. Charter,San Joaquin,Lodi Unified
39686270126755,https://www.ablecharter.com,ella.blair@ablecharter.com,www.ablecharter.com,ABLE Charter,San Joaquin,New Jerusalem Elementary
39686270132050,http://eccacademies.org,ddruliasdaumer@eccacademies.org,eccacademies.org,Astronaut Jose' M. Hernandez Academy,San Joaquin,New Jerusalem Elementary
39686270127191,http://cava.k12.com/,info@caliva.org,cava.k12.com,California Virtual Academy @ San Joaquin,San Joaquin,New Jerusalem Elementary
39686276119309,https://www.deltacharter.net,crickets@njes.org,www.deltacharter.net,Delta Charter,San Joaquin,New Jerusalem Elementary
39686270117796,https://www.newjfalcons.com,asoriano@njes.org,www.newjfalcons.com,New Jerusalem,San Joaquin,New Jerusalem Elementary
39103970120717,http://sjcoe.org/onecharter/,csloan@sjcoe.net,sjcoe.org,one.Charter,San Joaquin,San Joaquin County Office of Education
39103970124958,https://www.team-charter.org,aphillips@team-charter.org,www.team-charter.org,TEAM Charter,San Joaquin,San Joaquin County Office of Education
39103970142539,https://www.unboundstockton.org/,phillip.hon@unboundstockton.org,www.unboundstockton.org,Unbound Stockton Community,San Joaquin,San Joaquin County Office of Education
39103973930476,https://www.ventureacademyca.org/,jhellstrom@sjcoe.net,www.ventureacademyca.org,Venture Academy,San Joaquin,San Joaquin County Office of Education
39686760117853,https://www.stallworthcharter.org,yellowgree@aol.com,www.stallworthcharter.org,Dr. Lewis Dolphin Stallworth Sr. Charter,San Joaquin,Stockton Unified
39686760123802,https://www.stocktonusd.net,amata@stocktonusd.net,www.stocktonusd.net,Health Careers Academy,San Joaquin,Stockton Unified
39686760140616,http://kippnorcal.org/kipp-stockton,opsadmin@kippnorcal.org,kippnorcal.org,KIPP Stockton,San Joaquin,Stockton Unified
39686760141358,http://upmiddle.kippnorcal.org/,opsadmin@kippnorcal.org,upmiddle.kippnorcal.org,KIPP University Park,San Joaquin,Stockton Unified
39686760120725,https://www.stocktoncollegiate.org,info@scisk12.org,www.stocktoncollegiate.org,Stockton Collegiate International Elementary,San Joaquin,Stockton Unified
39686760119743,http://seca-susd-ca.schoolloop.com,seca@stocktonusd.net,seca-susd-ca.schoolloop.com,Stockton Early College Academy,San Joaquin,Stockton Unified
39754996118665,https://www.tracylc.net,cwoods@tracylc.net,www.tracylc.net,Discovery Charter,San Joaquin,Tracy Joint Unified
40104050125807,https://www.aacacademy.com,jcadwallader@aacacademy.com,www.aacacademy.com,Almond Acres Charter Academy,San Luis Obispo,San Luis Obispo County Office of Education
40104050101725,https://www.grizzlyyouthacademy.org,kmartin@mygya.com,www.grizzlyyouthacademy.org,Grizzly ChalleNGe Charter,San Luis Obispo,San Luis Obispo County Office of Education
41689240127548,http://shasta.summitps.org,shasta@summitps.org,shasta.summitps.org,Summit Public School: Shasta,San Mateo,Jefferson Union High
41689990135608,http://valiant.kippnorcal.org/,opsadmin@kippnorcal.org,valiant.kippnorcal.org,KIPP Valiant Community Prep,San Mateo,Ravenswood City Elementary
41690050127282,https://www.connectrwc.org,admin@connectrwc.org,www.connectrwc.org,Connect Community Charter,San Mateo,Redwood City Elementary
41690050132068,https://www.kippbayarea.org,opsadmin@kippnorcal.org,www.kippbayarea.org,KIPP Excelencia Community Preparatory,San Mateo,Redwood City Elementary
41690050132076,https://www.rsed.org,mjames@rsed.org,www.rsed.org,Rocketship Redwood City,San Mateo,Redwood City Elementary
41690216112213,https://www.sancarloscharter.org,fdickinson@scclc.net,www.sancarloscharter.org,San Carlos Charter Learning Center,San Mateo,San Carlos Elementary
41104130135269,https://www.oxforddayacademy.org,info@oxforddayacademy.org,www.oxforddayacademy.org,Oxford Day Academy,San Mateo,San Mateo County Office of Education
41690470129759,http://designtechhighschool.org,kmontgomery@dtechhs.org,designtechhighschool.org,Design Tech High,San Mateo,San Mateo Union High
41690620126722,https://www.epaahs.org,vpinkney@seq.org,www.epaahs.org,East Palo Alto Academy,San Mateo,Sequoia Union High
41690620139915,http://peninsulahs.kippbayarea.org/,opsadmin@kippnorcal.org,peninsulahs.kippbayarea.org,KIPP Esperanza High,San Mateo,Sequoia Union High
41690620112722,http://summitprep.summitps.org,summitprep@summitps.org,summitprep.summitps.org,Summit Preparatory Charter High,San Mateo,Sequoia Union High
42691120111773,https://www.fpcharter.org,stephanie.eggert@fpcharter.org,www.fpcharter.org,Family Partnership Charter,Santa Barbara,Blochman Union Elementary
42691120124255,https://www.triviumcharter.org,tvais@triviumcharter.org,www.triviumcharter.org,Trivium Charter,Santa Barbara,Blochman Union Elementary
42691120137877,http://triviumcharter.org/,tvais@triviumcharter.org,triviumcharter.org,Trivium Charter School Adventure,Santa Barbara,Blochman Union Elementary
42691796118434,https://www.syvcs.org,jdewey@syvcs.org,www.syvcs.org,Santa Ynez Valley Charter,Santa Barbara,College Elementary
42692290116921,https://www.manzanitacharterschool.com,info@manzanitacharterschool.com,www.manzanitacharterschool.com,Manzanita Public Charter,Santa Barbara,Lompoc Unified
42692600116434,https://www.orcutt-schools.net,hedds@orcutt-schools.net,www.orcutt-schools.net,Orcutt Academy Charter,Santa Barbara,Orcutt Union Elementary
42767866118202,https://www.adelantecharter.org,adelantesantabarbara@gmail.om,www.adelantecharter.org,Adelante Charter,Santa Barbara,Santa Barbara Unified
42767866045918,https://www.sbunified.org,demian.barnett@peabodycharter.net,www.sbunified.org,Peabody Charter,Santa Barbara,Santa Barbara Unified
42767866111603,https://www.sbcharter.org,officesbcharter@sbunified.org,www.sbcharter.org,Santa Barbara Charter,Santa Barbara,Santa Barbara Unified
42772140138388,https://www.olivegrovecharter.org,info@olivegrovecharter.org,www.olivegrovecharter.org,Olive Grove Charter - Buellton,Santa Barbara,SBE - Olive Grove Charter - Buellton
43693690125526,https://www.alphapublicschools.org,info@alphapublicschools.org,www.alphapublicschools.org,Alpha: Blanca Alvarado,Santa Clara,Alum Rock Union Elementary
43693690106633,http://heartwood.kippnorcal.org/,opsadmin@kippnorcal.org,heartwood.kippnorcal.org,KIPP Heartwood Academy,Santa Clara,Alum Rock Union Elementary
43693690129924,http://prize.kippnorcal.org/,opsadmin@kippnorcal.org,prize.kippnorcal.org,Kipp Prize Preparatory Academy,Santa Clara,Alum Rock Union Elementary
43693856046445,https://www.cambriansd.org,haleys@cambriansd.com,www.cambriansd.org,Fammatre Elementary,Santa Clara,Cambrian
43693936046510,https://www.campbellusd.org,blakshmanan@campbellusd.org,www.campbellusd.org,Blackford Elementary,Santa Clara,Campbell Union
43693930137273,https://www.csi.campbellusd.org,blakshmanan@campbellusd.org,www.csi.campbellusd.org,Campbell School of Innovation,Santa Clara,Campbell Union
43693936046692,https://www.campbellusd.k12.ca.us/soaks,blakshmanan@campbellusd.org,www.campbellusd.k12.ca.us,Sherman Oaks Elementary,Santa Clara,Campbell Union
43694270125617,https://www.acecharter.org,ace_hs@acecharter.org,www.acecharter.org,ACE Charter High,Santa Clara,East Side Union High
43694270131995,https://www.sjrcla.org,director@sjrcla.org,www.sjrcla.org,B. Roberto Cruz Leadership Academy,Santa Clara,East Side Union High
43694274330726,https://www.escuelapopular.org,patricia@escuelapopular.org,www.escuelapopular.org,Escuela Popular Accelerated Family Learning,Santa Clara,East Side Union High
43694270116889,http://sanjosecollegiate.kippnorcal.org/,opsadmin@kippnorcal.org,sanjosecollegiate.kippnorcal.org,KIPP San Jose Collegiate,Santa Clara,East Side Union High
43694274330668,https://www.sjlcpa.org/,director@sjlcpa.org,www.sjlcpa.org,Latino College Preparatory Academy,Santa Clara,East Side Union High
43694270130856,https://www.sjlvla.org,director@sjlvla.org,www.sjlvla.org,Luis Valdez Leadership Academy,Santa Clara,East Side Union High
43694274330676,https://www.sjcccharterschool.org,dmoore@sjcccs.org,www.sjcccharterschool.org,San Jose Conservation Corps Charter,Santa Clara,East Side Union High
43694500113662,http://voicesacademies.org/,aldoramirez@voicescharterschool.com,voicesacademies.org,Voices College-Bound Language Academy,Santa Clara,Franklin-McKinley Elementary
43694840123760,https://www.gilroyprep.org,missy.corral@navigatorschools.org,www.gilroyprep.org,Gilroy Prep (a Navigator School),Santa Clara,Gilroy Unified
43695836118541,https://www.csmh.org,principal@csmh.org,www.csmh.org,Charter School of Morgan Hill,Santa Clara,Morgan Hill Unified
43696176048045,http://ijavve.mpesd.org/,aalvarado@mpesd.org,ijavve.mpesd.org,Ida Jew Academies,Santa Clara,Mount Pleasant Elementary
43104390106534,https://www.bullischarterschool.com,misrael@bullischarterschool.com,www.bullischarterschool.com,Bullis Charter,Santa Clara,Santa Clara County Office of Education
43104390111880,https://www.discoveryk8.org,lety.villa@mydiscoveryk8.org,www.discoveryk8.org,Discovery Charter,Santa Clara,Santa Clara County Office of Education
43104390135087,https://www.sccoe.org/oya/pages/default.aspx,oya@sccoe.org,www.sccoe.org,Opportunity Youth Academy,Santa Clara,Santa Clara County Office of Education
43104390123794,http://tahoma.summitps.org,tahoma@summitps.org,tahoma.summitps.org,Summit Public School: Tahoma,Santa Clara,Santa Clara County Office of Education
43104390124065,https://www.sunrisemiddle.org,info@sunrisemiddle.org,www.sunrisemiddle.org,Sunrise Middle,Santa Clara,Santa Clara County Office of Education
43104390113431,https://www.upasv.org,dporter@upatoday.com,www.upasv.org,University Preparatory Academy Charter,Santa Clara,Santa Clara County Office of Education
43771490137315,http://navigate.kippnorcal.org/,opsadmin@kippnorcal.org,navigate.kippnorcal.org,KIPP Navigate College Prep,Santa Clara,SBE - KIPP Navigate College Prep
44697650100388,https://www.tierrapacifica.org,office@tierrapacifica.org,www.tierrapacifica.org,Tierra Pacifica Charter,Santa Cruz,Live Oak Elementary
44697996049829,https://www.alianza.pvusd.net,veronica_aguilar@pvusd.net,www.alianza.pvusd.net,Alianza Charter,Santa Cruz,Pajaro Valley Unified
44697990117804,https://www.ceibaschools.org,josh.ripp@ceibaprep.org,www.ceibaschools.org,Ceiba College Preparatory Academy,Santa Cruz,Pajaro Valley Unified
44697994430245,https://www.avci.pvusd.net,marci_keller@pvusd.net,www.avci.pvusd.net,Diamond Technology Institute,Santa Cruz,Pajaro Valley Unified
44697996049720,http://linscott.pvusd.net/,alicia_doolittle@pvusd.net,linscott.pvusd.net,Linscott Charter,Santa Cruz,Pajaro Valley Unified
44698070110007,https://www.ogcs.org/,crachel@ieminc.org,www.ogcs.org,Ocean Grove Charter,Santa Cruz,San Lorenzo Valley Unified
44698074430179,https://www.slvusd.org/charter,kleroux@slvusd.org,www.slvusd.org,SLVUSD Charter,Santa Cruz,San Lorenzo Valley Unified
44698234430187,https://www.deltaschool.org,jraanan@deltaschool.org,www.deltaschool.org,Delta Charter,Santa Cruz,Santa Cruz City High
44104474430252,https://www.pacificcollegiate.com,chris.guyer@pcscharter.org,www.pacificcollegiate.com,Pacific Collegiate Charter,Santa Cruz,Santa Cruz County Office of Education
44104470136572,https://www.santacruzcoe.org/student-services/career-advancement-charter/,fsabbah@santacruzcoe.org,www.santacruzcoe.org,Santa Cruz County Career Advancement Charter,Santa Cruz,Santa Cruz County Office of Education
44772480138909,https://www.navigatorschools.org,ami.ortiz@navigatorschools.org,www.navigatorschools.org,Watsonville Prep,Santa Cruz,SBE - Watsonville Prep
45698564530333,https://www.anths.org,info@anths.org,www.anths.org,Anderson New Technology High,Shasta,Anderson Union High
45699140135624,http://treeoflife.school/,office@treeoflife.school,treeoflife.school,Tree of Life International Charter,Shasta,Cascade Union Elementary
45699480134122,https://www.rsarts.org,lcarlson@rsarts.org,www.rsarts.org,Redding School of the Arts,Shasta,Columbia Elementary
45699480139543,http://shastaview.org,laura@shastaview.org,shastaview.org,Shasta View Academy,Shasta,Columbia Elementary
45699550121640,https://www.cottonwoodcreekcharter.com,mark.boyle@cottonwoodcreekcharter.com,www.cottonwoodcreekcharter.com,Cottonwood Creek Charter,Shasta,Cottonwood Union Elementary
